YEAR,SOURCE,Data Source ID,ORG_UNIT,ORG_NAME,ORG_TYPE,ORG_PART,ENERGY_TYPE,ENERGY_UNIT,SUB_SECTOR,CATEGORY,SUB_CATEGORY,CONSUMPTION_TOTAL,CONNECTION_TOTAL,EMISSIONS_TCO2e,EMISSIONS_TCO2eWithimports
2018,Estimate-Propane,7192,5917030,Oak Bay,District Municipality,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,11102.32757,1,678.9506298,
2018,Estimate-Propane,7192,5917021,Saanich,District Municipality,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,94254.64176,1,5764.038937,
2018,Estimate-Propane,7192,5917010,Sidney,Town,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,9732.34372,1,595.1707746,
2018,Estimate-Propane,7192,5917052,Sooke,District Municipality,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,9417.558225,1,575.9204139,
2018,Estimate-Propane,7192,5917034,Victoria,City,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,114646.6641,1,7011.09063,
2018,Estimate-Propane,7192,5917047,View Royal,Town,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,3794.76871,1,232.0649062,
2018,Estimate-Propane,7192,2005917,Capital Unincorporated Areas,Regional District Unincorporated Areas,1005917,DPRO,GJ,Res,Res-Total,Res-Total-Total,79973.00818,1,4890.661345,
2018,Estimate-Propane,7192,5923008,Port Alberni,City,1005923,DPRO,GJ,Res,Res-Total,Res-Total-Total,24473.19191,1,1496.631131,
2018,Estimate-Propane,7192,5923025,Tofino,District Municipality,1005923,DPRO,GJ,Res,Res-Total,Res-Total-Total,1304.306178,1,79.76340958,
2018,Estimate-Propane,7192,5923019,Ucluelet,District Municipality,1005923,DPRO,GJ,Res,Res-Total,Res-Total-Total,965.9773584,1,59.07328278,
2018,Estimate-Propane,7192,2005923,Alberni-Clayoquot Unincorporated Areas,Regional District Unincorporated Areas,1005923,DPRO,GJ,Res,Res-Total,Res-Total-Total,4251.447184,1,259.9925759,
2018,Estimate-Propane,7192,5926005,Comox,Town,1005926,DPRO,GJ,Res,Res-Total,Res-Total-Total,11968.96649,1,731.9489796,
2018,Estimate-Propane,7192,5926010,Courtenay,City,1005926,DPRO,GJ,Res,Res-Total,Res-Total-Total,19243.6547,1,1176.824535,
2018,Estimate-Propane,7192,5926014,Cumberland,Village,1005926,DPRO,GJ,Res,Res-Total,Res-Total-Total,3704.445164,1,226.5412691,
2018,Estimate-Propane,7192,2005926,Comox Valley Unincorporated Areas,Regional District Unincorporated Areas,1005926,DPRO,GJ,Res,Res-Total,Res-Total-Total,36124.82785,1,2209.17411,
2018,Estimate-Propane,7192,5924034,Campbell River,City,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,22284.94777,1,1362.811467,
2018,Estimate-Propane,7192,5924025,Gold River,Village,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,3536.273498,1,216.2569159,
2018,Estimate-Propane,7192,5924039,Sayward,Village,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,953.1938468,1,58.29152119,
2018,Estimate-Propane,7192,5924030,Tahsis,Village,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,2130.572394,1,130.2928111,
2018,Estimate-Propane,7192,5924029,Zeballos,Village,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,578.4253833,1,35.37296805,
2018,Estimate-Propane,7192,2005924,Strathcona Unincorporated Areas,Regional District Unincorporated Areas,1005924,DPRO,GJ,Res,Res-Total,Res-Total-Total,21723.62224,1,1328.484222,
2018,Estimate-Propane,7192,5919012,Duncan,City,1005919,DPRO,GJ,Res,Res-Total,Res-Total-Total,5414.965528,1,331.1462604,
2018,Estimate-Propane,7192,5919021,Ladysmith,Town,1005919,DPRO,GJ,Res,Res-Total,Res-Total-Total,7907.08168,1,483.5488823,
2018,Estimate-Propane,7192,5919016,Lake Cowichan,Town,1005919,DPRO,GJ,Res,Res-Total,Res-Total-Total,3545.140298,1,216.7991553,
2018,Estimate-Propane,7192,5919008,North Cowichan,District Municipality,1005919,DPRO,GJ,Res,Res-Total,Res-Total-Total,22249.17268,1,1360.623681,
2018,Estimate-Propane,7192,2005919,Cowichan Valley Unincorporated Areas,Regional District Unincorporated Areas,1005919,DPRO,GJ,Res,Res-Total,Res-Total-Total,51104.49984,1,3125.239473,
2018,Estimate-Propane,7192,5943008,Alert Bay,Village,1005943,DPRO,GJ,Res,Res-Total,Res-Total-Total,1090.746021,1,66.70337311,
2018,Estimate-Propane,7192,5943017,Port Alice,Village,1005943,DPRO,GJ,Res,Res-Total,Res-Total-Total,2786.164375,1,170.3848176,
2018,Estimate-Propane,7192,5943023,Port Hardy,District Municipality,1005943,DPRO,GJ,Res,Res-Total,Res-Total-Total,8631.793553,1,527.8678398,
2018,Estimate-Propane,7192,5943012,Port McNeill,Town,1005943,DPRO,GJ,Res,Res-Total,Res-Total-Total,4236.702606,1,259.0908875,
2018,Estimate-Propane,7192,2005943,Mount Waddington Unincorporated Areas,Regional District Unincorporated Areas,1005943,DPRO,GJ,Res,Res-Total,Res-Total-Total,13131.60242,1,803.0487013,
2018,Estimate-Propane,7192,5921008,Lantzville,District Municipality,1005921,DPRO,GJ,Res,Res-Total,Res-Total-Total,1937.20632,1,118.4677216,
2018,Estimate-Propane,7192,5921007,Nanaimo,City,1005921,DPRO,GJ,Res,Res-Total,Res-Total-Total,60786.68658,1,3717.342952,
2018,Estimate-Propane,7192,5921018,Parksville,City,1005921,DPRO,GJ,Res,Res-Total,Res-Total-Total,9814.091342,1,600.1699605,
2018,Estimate-Propane,7192,5921023,Qualicum Beach,Town,1005921,DPRO,GJ,Res,Res-Total,Res-Total-Total,4428.954723,1,270.8478542,
2018,Estimate-Propane,7192,2005921,Nanaimo Unincorporated Areas,Regional District Unincorporated Areas,1005921,DPRO,GJ,Res,Res-Total,Res-Total-Total,55288.43412,1,3381.103371,
2018,Estimate-Propane,7192,5927008,Powell River,City,1005927,DPRO,GJ,Res,Res-Total,Res-Total-Total,27966.66774,1,1710.270802,
2018,Estimate-Propane,7192,2005927,Powell River Unincorporated Areas,Regional District Unincorporated Areas,1005927,DPRO,GJ,Res,Res-Total,Res-Total-Total,108298.9482,1,6622.903049,
2018,Estimate-Propane,7192,5929005,Gibsons,Town,1005929,DPRO,GJ,Res,Res-Total,Res-Total-Total,9320.625285,1,569.9925866,
2018,Estimate-Propane,7192,5929011,Sechelt,District Municipality,1005929,DPRO,GJ,Res,Res-Total,Res-Total-Total,12046.88643,1,736.7140881,
2018,Estimate-Propane,7192,5929803,Sechelt Band,Indian Government District,1005929,DPRO,GJ,Res,Res-Total,Res-Total-Total,2413.733157,1,147.6091961,
2018,Estimate-Propane,7192,2005929,Sunshine Coast Unincorporated Areas,Regional District Unincorporated Areas,1005929,DPRO,GJ,Res,Res-Total,Res-Total-Total,70037.20286,1,4283.0481,
2018,Estimate-Propane,7192,5931026,Lillooet,District Municipality,1005931,DPRO,GJ,Res,Res-Total,Res-Total-Total,14258.54029,1,871.9653473,
2018,Estimate-Propane,7192,5931012,Pemberton,Village,1005931,DPRO,GJ,Res,Res-Total,Res-Total-Total,7049.629881,1,431.1123608,
2018,Estimate-Propane,7192,5931006,Squamish,District Municipality,1005931,DPRO,GJ,Res,Res-Total,Res-Total-Total,7256.526798,1,443.7649141,
2018,Estimate-Propane,7192,5931020,Whistler,District Municipality,1005931,DPRO,GJ,Res,Res-Total,Res-Total-Total,4869.135122,1,297.7666024,
2018,Estimate-Propane,7192,2005931,Squamish-Lillooet Unincorporated Areas,Regional District Unincorporated Areas,1005931,DPRO,GJ,Res,Res-Total,Res-Total-Total,27460.11384,1,1679.293056,
2018,Estimate-Propane,7192,5935010,Kelowna,City,1005935,DPRO,GJ,Res,Res-Total,Res-Total-Total,62119.45131,1,3798.846713,
2018,Estimate-Propane,7192,5935016,Lake Country,District Municipality,1005935,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5935018,Peachland,District Municipality,1005935,DPRO,GJ,Res,Res-Total,Res-Total-Total,8090.245617,1,494.7500714,
2018,Estimate-Propane,7192,5935029,West Kelowna,District Municipality,1005935,DPRO,GJ,Res,Res-Total,Res-Total-Total,25273.5811,1,1545.578052,
2018,Estimate-Propane,7192,2005935,Central Okanagan Unincorporated Areas,Regional District Unincorporated Areas,1005935,DPRO,GJ,Res,Res-Total,Res-Total-Total,71911.74889,1,4397.683901,
2018,Estimate-Propane,7192,5939007,Golden,Town,1005939,DPRO,GJ,Res,Res-Total,Res-Total-Total,15737.59626,1,962.4153882,
2018,Estimate-Propane,7192,5939019,Revelstoke,City,1005939,DPRO,GJ,Res,Res-Total,Res-Total-Total,20856.88418,1,1275.47981,
2018,Estimate-Propane,7192,5939032,Salmon Arm,City,1005939,DPRO,GJ,Res,Res-Total,Res-Total-Total,17390.89943,1,1063.521324,
2018,Estimate-Propane,7192,5939045,Sicamous,District Municipality,1005939,DPRO,GJ,Res,Res-Total,Res-Total-Total,14260.26489,1,872.0708132,
2018,Estimate-Propane,7192,2005939,Columbia-Shuswap Unincorporated Areas,Regional District Unincorporated Areas,1005939,DPRO,GJ,Res,Res-Total,Res-Total-Total,104253.2308,1,6375.491652,
2018,Estimate-Propane,7192,5937028,Armstrong,City,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,5035.775699,1,307.9573235,
2018,Estimate-Propane,7192,5937010,Coldstream,District Municipality,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5937033,Enderby,City,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,1588.52161,1,97.14429169,
2018,Estimate-Propane,7192,5937005,Lumby,Village,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5937024,Spallumcheen,District Municipality,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5937014,Vernon,City,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,34392.85864,1,2103.257438,
2018,Estimate-Propane,7192,2005937,North Okanagan Unincorporated Areas,Regional District Unincorporated Areas,1005937,DPRO,GJ,Res,Res-Total,Res-Total-Total,103351.9084,1,6320.372268,
2018,Estimate-Propane,7192,5907009,Keremeos,Village,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,4603.957683,1,281.5499677,
2018,Estimate-Propane,7192,5907014,Oliver,Town,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,8905.270467,1,544.5920196,
2018,Estimate-Propane,7192,5907005,Osoyoos,Town,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,8515.821156,1,520.7756754,
2018,Estimate-Propane,7192,5907041,Penticton,City,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,15520.03577,1,949.1107153,
2018,Estimate-Propane,7192,5907024,Princeton,Town,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,6050.928114,1,370.0378528,
2018,Estimate-Propane,7192,5907035,Summerland,District Municipality,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,5700.03693,1,348.5794884,
2018,Estimate-Propane,7192,2005907,Okanagan-Similkameen Unincorporated Areas,Regional District Unincorporated Areas,1005907,DPRO,GJ,Res,Res-Total,Res-Total-Total,59752.25966,1,3654.083712,
2018,Estimate-Propane,7192,5933019,Ashcroft,Village,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,2675.659688,1,163.627025,
2018,Estimate-Propane,7192,5933074,Barriere,District Municipality,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,13267.98957,1,811.3893073,
2018,Estimate-Propane,7192,5933024,Cache Creek,Village,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5933054,Chase,Village,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,4571.723654,1,279.5787312,
2018,Estimate-Propane,7192,5933067,Clearwater,District Municipality,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,3870.950086,1,236.7236944,
2018,Estimate-Propane,7192,5933028,Clinton,Village,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5933042,Kamloops,City,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5933035,Logan Lake,District Municipality,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,5933015,Lytton,Village,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,2404.595147,1,147.0503712,
2018,Estimate-Propane,7192,5933006,Merritt,City,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,7349.277545,1,449.4369841,
2018,Estimate-Propane,7192,5933045,Sun Peaks Mountain Resort,District Municipality,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,2005933,Thompson-Nicola Unincorporated Areas,Regional District Unincorporated Areas,1005933,DPRO,GJ,Res,Res-Total,Res-Total-Total,123313.3203,1,7541.090461,
2018,Estimate-Propane,7192,5903045,Castlegar,City,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,18430.32027,1,1127.085963,
2018,Estimate-Propane,7192,5903004,Creston,Town,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,30956.07042,1,1893.084435,
2018,Estimate-Propane,7192,5903023,Kaslo,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,10031.55353,1,613.4686211,
2018,Estimate-Propane,7192,5903050,Nakusp,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,9150.229926,1,559.5722459,
2018,Estimate-Propane,7192,5903015,Nelson,City,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,10489.0006,1,641.4432935,
2018,Estimate-Propane,7192,5903032,New Denver,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,5641.075914,1,344.9737923,
2018,Estimate-Propane,7192,5903011,Salmo,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,502.939905,1,30.75673666,
2018,Estimate-Propane,7192,5903027,Silverton,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,3317.54519,1,202.8808268,
2018,Estimate-Propane,7192,5903019,Slocan,Village,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,2132.166559,1,130.3903005,
2018,Estimate-Propane,7192,2005903,Central Kootenay Unincorporated Areas,Regional District Unincorporated Areas,1005903,DPRO,GJ,Res,Res-Total,Res-Total-Total,149781.2022,1,9159.704659,
2018,Estimate-Propane,7192,5901043,Canal Flats,Village,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,6506.002701,1,397.8674386,
2018,Estimate-Propane,7192,5901022,Cranbrook,City,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,29010.4086,1,1774.099627,
2018,Estimate-Propane,7192,5901003,Elkford,District Municipality,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,10854.68257,1,663.8061723,
2018,Estimate-Propane,7192,5901012,Fernie,City,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,8477.15037,1,518.410806,
2018,Estimate-Propane,7192,5901039,Invermere,District Municipality,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,22865.52416,1,1398.315978,
2018,Estimate-Propane,7192,5901028,Kimberley,City,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,23418.30288,1,1432.120552,
2018,Estimate-Propane,7192,5901040,Radium Hot Springs,Village,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,17775.16972,1,1087.020951,
2018,Estimate-Propane,7192,5901006,Sparwood,District Municipality,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,10761.20139,1,658.0894336,
2018,Estimate-Propane,7192,2005901,East Kootenay Unincorporated Areas,Regional District Unincorporated Areas,1005901,DPRO,GJ,Res,Res-Total,Res-Total-Total,71270.17023,1,4358.448863,
2018,Estimate-Propane,7192,5905005,Fruitvale,Village,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,4604.366535,1,281.5749707,
2018,Estimate-Propane,7192,5905032,Grand Forks,City,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,15140.6006,1,925.9067753,
2018,Estimate-Propane,7192,5905042,Greenwood,City,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,4244.923418,1,259.5936222,
2018,Estimate-Propane,7192,5905037,Midway,Village,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,4450.798353,1,272.1836774,
2018,Estimate-Propane,7192,5905009,Montrose,Village,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,3619.388932,1,221.3397488,
2018,Estimate-Propane,7192,5905023,Rossland,City,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,9858.060178,1,602.8588263,
2018,Estimate-Propane,7192,5905014,Trail,City,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,28542.10926,1,1745.461296,
2018,Estimate-Propane,7192,5905018,Warfield,Village,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,4482.84391,1,274.1433882,
2018,Estimate-Propane,7192,2005905,Kootenay Boundary Unincorporated Areas,Regional District Unincorporated Areas,1005905,DPRO,GJ,Res,Res-Total,Res-Total-Total,100327.2146,1,6135.400447,
2018,Estimate-Propane,7192,5941005,One Hundred Mile House,District Municipality,1005941,DPRO,GJ,Res,Res-Total,Res-Total-Total,5558.80657,1,339.9427011,
2018,Estimate-Propane,7192,5941013,Quesnel,City,1005941,DPRO,GJ,Res,Res-Total,Res-Total-Total,39424.81201,1,2410.981011,
2018,Estimate-Propane,7192,5941025,Wells,District Municipality,1005941,DPRO,GJ,Res,Res-Total,Res-Total-Total,5837.213559,1,356.9683742,
2018,Estimate-Propane,7192,5941009,Williams Lake,City,1005941,DPRO,GJ,Res,Res-Total,Res-Total-Total,25738.74857,1,1574.024856,
2018,Estimate-Propane,7192,2005941,Cariboo Unincorporated Areas,Regional District Unincorporated Areas,1005941,DPRO,GJ,Res,Res-Total,Res-Total-Total,260144.674,1,15908.86138,
2018,Estimate-Propane,7192,2005945,Central Coast Unincorporated Areas,Regional District Unincorporated Areas,1005945,DPRO,GJ,Res,Res-Total,Res-Total-Total,29309.60705,1,1792.396778,
2018,Estimate-Propane,7192,5951022,Burns Lake,Village,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,5348.050516,1,327.0541465,
2018,Estimate-Propane,7192,5951013,Fort St. James,District Municipality,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,12850.32003,1,785.8471859,
2018,Estimate-Propane,7192,5951009,Fraser Lake,Village,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,8163.003234,1,499.1994835,
2018,Estimate-Propane,7192,5951032,Granisle,Village,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,8112.268757,1,496.0968723,
2018,Estimate-Propane,7192,5951034,Houston,District Municipality,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,20162.64758,1,1233.024534,
2018,Estimate-Propane,7192,5951043,Smithers,Town,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,22289.16328,1,1363.069262,
2018,Estimate-Propane,7192,5951038,Telkwa,Village,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,10554.10135,1,645.4244588,
2018,Estimate-Propane,7192,5951007,Vanderhoof,District Municipality,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,21584.23523,1,1319.960163,
2018,Estimate-Propane,7192,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,DPRO,GJ,Res,Res-Total,Res-Total-Total,225755.3515,1,13805.82019,
2018,Estimate-Propane,7192,5949022,Hazelton,Village,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,2337.328207,1,142.9367354,
2018,Estimate-Propane,7192,5949005,Kitimat,District Municipality,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,21537.80724,1,1317.12091,
2018,Estimate-Propane,7192,5949024,New Hazelton,District Municipality,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,6675.445529,1,408.2295283,
2018,Estimate-Propane,7192,5949032,Stewart,District Municipality,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,5931.431885,1,362.7301923,
2018,Estimate-Propane,7192,5949011,Terrace,City,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,22346.99091,1,1366.605647,
2018,Estimate-Propane,7192,2005949,Kitimat-Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005949,DPRO,GJ,Res,Res-Total,Res-Total-Total,88643.84887,1,5420.917069,
2018,Estimate-Propane,7192,5947023,Masset,Village,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,14585.29238,1,891.9475117,
2018,Estimate-Propane,7192,5947030,Port Clements,Village,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,6660.906714,1,407.3404231,
2018,Estimate-Propane,7192,5947007,Port Edward,District Municipality,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,2185.261547,1,133.6372661,
2018,Estimate-Propane,7192,5947012,Prince Rupert,City,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,8522.086546,1,521.1588284,
2018,Estimate-Propane,7192,5947026,Queen Charlotte,Village,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,13188.26026,1,806.5135489,
2018,Estimate-Propane,7192,2005947,Skeena-Queen Charlotte Unincorporated Areas,Regional District Unincorporated Areas,1005947,DPRO,GJ,Res,Res-Total,Res-Total-Total,52456.66581,1,3207.929695,
2018,Estimate-Propane,7192,2005957,Stikine,Regional District Unincorporated Areas,1005957,DPRO,GJ,Res,Res-Total,Res-Total-Total,49988.56764,1,3056.995867,
2018,Estimate-Propane,7192,5953033,Mackenzie,District Municipality,1005953,DPRO,GJ,Res,Res-Total,Res-Total-Total,6371.910057,1,389.6671504,
2018,Estimate-Propane,7192,5953012,McBride,Village,1005953,DPRO,GJ,Res,Res-Total,Res-Total-Total,3266.748863,1,199.7744333,
2018,Estimate-Propane,7192,5953023,Prince George,City,1005953,DPRO,GJ,Res,Res-Total,Res-Total-Total,91574.99132,1,5600.167862,
2018,Estimate-Propane,7192,5953007,Valemount,Village,1005953,DPRO,GJ,Res,Res-Total,Res-Total-Total,5125.517832,1,313.4454049,
2018,Estimate-Propane,7192,2005953,Fraser-Fort George Unincorporated Areas,Regional District Unincorporated Areas,1005953,DPRO,GJ,Res,Res-Total,Res-Total-Total,51137.30939,1,3127.245905,
2018,Estimate-Propane,7192,5959816,Northern Rockies,Regional Municipality,1005959,DPRO,GJ,Res,Res-Total,Res-Total-Total,W,1,W,
2018,Estimate-Propane,7192,2005959,Northern Rockies Unincorporated Areas,Regional District Unincorporated Areas,1005959,DPRO,GJ,Res,Res-Total,Res-Total-Total,5092.863416,1,311.44846,
2018,Estimate-Propane,7192,5955010,Chetwynd,District Municipality,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,6088.62985,1,372.343461,
2018,Estimate-Propane,7192,5955014,Dawson Creek,City,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,28152.48693,1,1721.63437,
2018,Estimate-Propane,7192,5955034,Fort St. John,City,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,11190.61498,1,684.3497492,
2018,Estimate-Propane,7192,5955025,Hudson's Hope,District Municipality,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,6090.388093,1,372.4509844,
2018,Estimate-Propane,7192,5955005,Pouce Coupe,Village,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,830.2285623,1,50.77171448,
2018,Estimate-Propane,7192,5955030,Taylor,District Municipality,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,965.4461569,1,59.04079773,
2018,Estimate-Propane,7192,5955003,Tumbler Ridge,District Municipality,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,18429.49597,1,1127.035554,
2018,Estimate-Propane,7192,2005955,Peace River Unincorporated Areas,Regional District Unincorporated Areas,1005955,DPRO,GJ,Res,Res-Total,Res-Total-Total,58852.00313,1,3599.029514,
2018,Estimate-Propane,7192,1005909,Fraser Valley,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,513229.1614,1,31385.96481,
2018,Estimate-Propane,7192,1005915,Metro-Vancouver,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,863748.0934,1,52821.56453,
2018,Estimate-Propane,7192,1005917,Capital,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,377824.618,1,23105.44891,
2018,Estimate-Propane,7192,1005923,Alberni-Clayoquot,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,30994.92263,1,1895.460399,
2018,Estimate-Propane,7192,1005926,Comox Valley,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,71041.89419,1,4344.488893,
2018,Estimate-Propane,7192,1005924,Strathcona,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,51207.03513,1,3131.509906,
2018,Estimate-Propane,7192,1005919,Cowichan Valley,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,90220.86003,1,5517.357452,
2018,Estimate-Propane,7192,1005943,Mount Waddington,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,29877.00898,1,1827.095619,
2018,Estimate-Propane,7192,1005921,Nanaimo,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,132255.3731,1,8087.93186,
2018,Estimate-Propane,7192,1005927,Powell River,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,136265.616,1,8333.173851,
2018,Estimate-Propane,7192,1005929,Sunshine Coast,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,93818.44774,1,5737.363971,
2018,Estimate-Propane,7192,1005931,Squamish-Lillooet,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,60893.94593,1,3723.90228,
2018,Estimate-Propane,7192,1005935,Central Okanagan,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,170922.9456,1,10452.60472,
2018,Estimate-Propane,7192,1005939,Columbia-Shuswap,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,172498.8756,1,10548.97899,
2018,Estimate-Propane,7192,1005937,North Okanagan,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,147687.7092,1,9031.6794,
2018,Estimate-Propane,7192,1005907,Okanagan-Similkameen,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,109048.3098,1,6668.729432,
2018,Estimate-Propane,7192,1005933,Thompson-Nicola,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,190409.6648,1,11644.2936,
2018,Estimate-Propane,7192,1005903,Central Kootenay,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,240432.1045,1,14703.36087,
2018,Estimate-Propane,7192,1005901,East Kootenay,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,200938.6126,1,12288.17982,
2018,Estimate-Propane,7192,1005905,Kootenay Boundary,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,175270.3058,1,10718.46275,
2018,Estimate-Propane,7192,1005941,Cariboo,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,336704.2547,1,20590.77832,
2018,Estimate-Propane,7192,1005945,Central Coast,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,29309.60705,1,1792.396778,
2018,Estimate-Propane,7192,1005951,Bulkley-Nechako,Regional District,900000,DPRO,GJ,Res,Res-Total,Res-Total-Total,334819.1415,1,20475.49629,
